"","CSmell","SVul","RELY","DATA","CPLX","RUSE","DOCU","TIME","STOR","PVOL","ACAP","PCAP","PCON","APEX","PLEX","LTEX","TOOL","SITE","SCED","AA","PR","ETT","FCR","CD","ISS","ISRR","DRR","RISK1","RISK2","RISK3","RISK4","RISK5"
"11",395.17149219351,8.21204986655117,1.1,1,1,1.07,1,1,1,0.87,1,1,0.81,1.1,1,1.09,1,0.93,1,1.24619689983318,1.05939409647608,0.873942510395233,349.557343986163,1147.8595835573,597.055604819448,895.50581711376,877.549399620846,0,0,0,0,1
"12",668.063438463695,12.1119405619643,0.92,0.9,0.87,0.95,1,1,1,0.87,1,1,0.81,0.88,1,0.91,1.09,0.86,1,1.10164665621152,1.19814644972212,0.9458638854439,570.624248890476,535.876415981111,66.427770247464,381.841932987333,-140.164594970594,0,0,0,0,1
"13",1038.10477010948,29.4822194394388,1,0.9,0.87,1,1,1,1.05,1,1,1.15,0.81,1.1,1,1,1,0.93,1,0.9466157592856,1.17877149261149,0.874576987303283,962.464366649477,-146.973268744703,-419.061999905291,923.486163103944,86.4201144729235,0,0,0,0,1
"14",1110.49112786465,23.7452196383887,1,0.9,0.87,0.95,0.91,1,1,0.87,0.71,0.76,1.29,0.88,1,0.91,0.9,0.86,1,0.93954389776836,0.958886540374219,0.964365177376667,729.394750314902,-249.1180886808,-131.320591588244,561.45497275499,613.260469698171,0,0,0,1,0
"15",454.51066104568,13.219159271493,1,0.9,1,0.95,1,1,1.05,0.87,0.85,0.88,0.81,1,1,1,0.9,0.8,1,0.814976471317729,0.992082360988742,1.26819313619869,-353.643898451272,383.300486273065,-195.64948470913,-110.647556613323,735.774558508169,0,1,0,0,0
"16",1253.31262984197,21.4459880320207,1,0.9,1,0.95,1,1,1.05,0.87,1,1,1.29,1,1,1,1,0.86,1,1.05313265301947,1.28076016029539,1.08039201819161,-436.546801410271,548.245141279291,206.809680754103,415.318046274768,-187.462700136259,0,1,0,0,0
"17",1567.08508188564,4.25417877925428,1,0.9,1,1,1,1,1,1,0.85,0.88,0.81,1,1,0.91,1,0.93,1,0.746541587531978,1.24029919398853,0.774444205210221,581.357944461558,936.280391194787,-336.791994544504,1313.69892219127,95.9494402670584,0,0,1,0,0
"18",-294.77551325722,33.2806937676515,1,0.9,1,0.95,1,1.11,1,0.87,1,0.88,0.9,0.88,0.91,1,0.9,0.86,1,0.968625195756208,0.988865629533675,1.04504743129821,135.325400988667,388.533936581058,-531.008302546408,847.602622345543,-456.673054828089,1,0,0,0,0
"19",1377.98635087493,13.7005704053138,1.1,1.14,1,0.95,1,1,1,1,1,1.15,0.81,1.1,1.19,1.09,1,0.93,1,0.988283149687044,1.00367599857714,1.00201255450687,604.416010916876,406.422591559411,157.508655432234,47.0796790058878,159.72317034947,0,1,0,0,0
"20",465.815750473905,27.4804957461092,1,1.28,1,0.95,0.91,1.63,1,1.15,0.85,0.76,0.9,0.88,1.09,0.84,0.78,0.86,1,1.12570429990194,0.988999903905408,1.127947658318,-468.083483059277,479.877693843134,514.378141849057,1023.55261566585,172.915460924775,1,0,0,0,0
"21",1075.62895608655,25.8209396022111,1,1.14,1,0.95,1,1,1,1.15,0.85,0.88,0.81,1,1,1,1,0.86,1,0.990355171658026,1.21066393023145,1.05159905102043,-124.611486638538,-227.810765946446,941.837570150579,1591.15769650937,-494.954247078241,0,0,1,0,0
"22",637.791773265459,17.7012594527048,1,1.14,1,1.15,1,1,1,0.87,0.85,0.88,0.9,1.1,0.85,1.09,0.78,0.8,1,0.839002306999957,0.909798215643903,1.14940867891332,632.040867661583,514.760707236633,19.1485460210351,474.311414403538,174.469859375011,0,0,0,1,0
"23",278.338204896654,22.7794605222315,1,1.14,1.17,1,1.11,1,1,1,0.85,1,1.29,1.1,1,1,1,0.93,1,1.12246422436595,1.05290345560573,0.793195187016711,-107.953581527206,-339.449628017837,-76.9201334026241,1112.42873839734,-273.1776071631,0,0,0,1,0
"24",438.303904974851,10.5957212250502,1.1,1.14,1,1,1.11,1.11,1.05,1,0.85,1,1.12,1,1,1,1,1,1,0.966019934405751,1.37092346392572,1.1613596384819,6.12594671271881,585.70204441469,129.128363009395,563.947307403312,80.7936504375558,0,1,0,0,0
"25",745.193684075473,16.9089306563142,0.92,0.9,1,0.95,1.11,1,1,1,1,1,1.12,1,1,1,1,1,1,0.74535180887612,1.09323473882755,1.24731634384075,-7.07058145715185,-243.115844120294,660.087922364053,425.447113677781,-534.824561835125,0,0,0,1,0
"26",597.371689839087,12.5646383761325,1,1.14,1,0.95,1,1,1,0.87,0.85,0.88,0.81,1,1,1,1,1,1,1.34945963779948,1.24342140442757,1.16526280562816,-71.8054140139248,1106.96867812383,-293.588383903183,526.137820640447,834.81923684327,0,0,0,0,1
"27",564.43162645368,28.2926526186966,1,1.14,1,0.95,1,1,1,0.87,0.85,0.88,0.81,1,1,1,1,1,1,0.797582820030345,0.833565783586948,0.922048157210661,524.011038097738,1078.73962659972,129.294325778221,778.651938833125,229.944447677261,0,1,0,0,0
"28",1138.85628837861,4.79528670940595,1.1,0.9,1.17,1.07,1.11,1,1,0.87,1,1,1.12,1,1,1,1,0.93,1,1.13574195504383,1.271307435077,0.984960776916841,131.699233916789,1281.17789508111,-171.957756003324,682.369181188949,661.846849260694,1,0,0,0,0
"29",1092.28449879208,37.2662604024796,1,0.9,0.87,1.07,1,1,1,1,1,1,0.9,1.1,1.09,1.19,0.9,0.93,1.43,1.07740933741247,1.11132658608823,1.07195944345666,363.273037193045,342.461766155638,278.054415395059,665.827901062636,251.027857264252,0,1,0,0,0
"30",1569.85956700731,21.4959479599626,1,1,1,1.15,0.91,1,1,0.87,0.85,0.88,0.81,1.1,1.09,1,0.78,0.8,1,0.94573893529381,1.25325839497161,0.990644595229778,442.360777447693,252.030336370078,1302.64483904779,1039.18707582201,437.856375470883,0,0,1,0,0
"31",274.136866309535,14.6241475217149,1,0.9,1,1,1,1,1,0.87,1,0.88,0.9,1,1,0.91,1,0.93,1,0.804670345387345,0.886046549334846,1.13377345123493,689.398410360869,73.3847346100674,-122.003903628316,1275.41537819532,-489.334892831901,0,0,0,0,1
"32",398.531449218868,26.8266330801665,0.92,1,1,1,1,1,1,1,1,1,1,1.1,1,1.09,1.09,1,1,0.843064637988216,0.882952332181547,0.929334668589217,177.814637505848,-350.35972834807,-425.934012073585,378.217062122729,-616.228552286192,0,1,0,0,0
"33",686.636457742023,28.9652916899425,1.26,1.14,1.17,1.07,1,1,1,0.87,0.85,1,0.81,1.1,1.09,1,1.09,0.93,1,1.14509076125194,1.09747589520826,0.777545175292,-279.301871926881,155.862826277349,620.788332019,196.994398438257,16.8782364964572,0,0,0,1,0
"34",1016.83283787418,19.3522572288672,1,0.9,1,1,1,1,1,0.87,1,0.88,0.9,1.1,1,1.19,1,0.93,1,0.95995468716143,0.968762965200923,1.06693744379201,712.970482594651,53.629640872039,124.292008957786,-68.1563727167897,1422.49965905463,0,1,0,0,0
"35",818.47136995304,-4.11695048828981,1.1,1.14,1,0.95,1,1,1.05,0.87,0.85,1.15,1.12,0.88,1.09,1.09,1,0.86,1,1.11864616519802,0.789682735409986,0.889096401239082,-629.942381174761,1063.16599419683,-454.803500743097,292.994943143844,143.764311940448,0,0,0,1,0
"36",670.606099235667,8.870714146363,1.1,1,1,1.07,1,1,1,0.87,1,1,0.81,1.1,1,1.09,1,0.93,1,0.959169487320195,1.01278623572705,1.22601264370941,-278.548110531648,-263.843979152033,-25.44921000653,1053.89715343252,-608.142120592696,0,0,1,0,0
"37",1501.0940570067,17.8895636903766,0.92,0.9,0.87,0.95,1,1,1,0.87,1,1,0.81,0.88,1,0.91,1.09,0.86,1,0.938821844876459,1.05757089248248,1.04629984065977,30.6551146093406,-99.8651833105041,-86.7220729960183,410.483448336249,1187.39204164703,0,1,0,0,0
"38",728.787013815559,30.168158909266,1,0.9,0.87,1,1,1,1.05,1,1,1.15,0.81,1.1,1,1,1,0.93,1,0.999409626592925,0.92618337454837,0.9961230134274,-359.388691596987,-320.98866784915,-655.220475533863,217.864580067577,-884.855962649654,0,0,0,0,1
"39",479.748580126934,22.6537575208008,1,0.9,0.87,0.95,0.91,1,1,0.87,0.71,0.76,1.29,0.88,1,0.91,0.9,0.86,1,1.074639860621,1.1786639404816,0.989262118136944,901.421156955579,379.546444805738,-803.543559079915,209.370523200367,1097.779345011,0,1,0,0,0
"40",-22.2007351319393,9.43844655727544,1,0.9,1,0.95,1,1,1.05,0.87,0.85,0.88,0.81,1,1,1,0.9,0.8,1,1.18244459507407,1.04021860605755,1.13182204867497,-49.1950069977678,785.22554930538,78.2078330642164,1010.95046041197,664.198894238268,0,0,0,0,1
"41",1372.68250822867,27.2200200464649,1,0.9,1,0.95,1,1,1.05,0.87,1,1,1.29,1,1,1,1,0.86,1,1.13613673410098,1.47871848120109,0.971616515821472,52.438946147939,54.9943195423158,-41.3588173796421,879.395225366343,1029.34462358288,1,0,0,0,0
"42",541.431068110679,19.155737353782,1,0.9,1,1,1,1,1,1,0.85,0.88,0.81,1,1,0.91,1,0.93,1,1.22403009903488,1.0964328254973,0.910606721057842,581.961217058624,-470.556694124261,-777.382308756085,514.206790247186,600.28368602227,0,1,0,0,0
"43",696.573181696722,-0.180890732246691,1,0.9,1,0.95,1,1.11,1,0.87,1,0.88,0.9,0.88,0.91,1,0.9,0.86,1,0.718861380946365,1.18201378262827,0.88990222459566,719.282467500444,681.808323706344,713.025814773892,524.315846208883,128.394328986043,0,1,0,0,0
"44",1297.09096666326,17.1653632347631,1.1,1.14,1,0.95,1,1,1,1,1,1.15,0.81,1.1,1.19,1.09,1,0.93,1,0.940359379913279,0.915349708281549,0.977124325525277,-214.810463722151,30.8102687794018,288.148188833086,434.643314935894,471.966438737172,0,0,1,0,0
"45",752.06685707415,43.3783026762356,1,1.28,1,0.95,0.91,1.63,1,1.15,0.85,0.76,0.9,0.88,1.09,0.84,0.78,0.86,1,0.897552740128061,1.14428450661438,1.21110859297925,821.626230678546,179.853151578646,537.604244276796,82.5978256928482,-177.630534089624,0,1,0,0,0
"46",1252.95623477623,21.8859468945926,1,1.14,1,0.95,1,1,1,1.15,0.85,0.88,0.81,1,1,1,1,0.86,1,0.955667458994094,0.796825554870255,0.895509821382479,245.14414085526,-284.439577252273,-166.023449270395,96.7291561659362,983.189572040603,0,1,0,0,0
"47",1084.33308755466,52.347564808133,1,1.14,1,1.15,1,1,1,0.87,0.85,0.88,0.9,1.1,0.85,1.09,0.78,0.8,1,1.20609715921106,1.08655990366873,1.28717678397826,221.996822959802,613.628391302073,170.011647974238,633.404870837728,1040.15385162689,0,0,0,1,0
"48",280.940803148812,33.637110173731,1,1.14,1.17,1,1.11,1,1,1,0.85,1,1.29,1.1,1,1,1,0.93,1,0.977606030827562,1.21408812342234,1.37140555767931,676.802061208712,1295.7079842211,1033.22907387911,1005.04731901642,38.3522072205764,0,0,0,0,1
"49",574.192509000542,18.1253320546055,1.1,1.14,1,1,1.11,1.11,1.05,1,0.85,1,1.12,1,1,1,1,1,1,0.751360919154297,0.981621734838,1.19647063040928,831.033653751117,627.499119786848,37.1948363174196,1008.74110272358,-204.828295356154,0,0,0,1,0
"50",-269.433689837885,28.4362615148872,0.92,0.9,1,0.95,1.11,1,1,1,1,1,1.12,1,1,1,1,1,1,1.04087998328749,1.04184786666471,1.13408647443014,779.300771366538,-238.450550294443,324.267529944231,316.222207118492,479.590928991954,0,0,0,1,0
"51",447.509886120155,28.6469026884782,1,1.14,1,0.95,1,1,1,0.87,0.85,0.88,0.81,1,1,1,1,1,1,1.03661461386499,1.07174276930349,0.93165899402583,-1174.71998100823,354.217375632984,136.12393117997,641.142122644003,933.316040725968,0,0,0,0,1
"52",1338.94721723238,-4.42684100522506,1,1.14,1,0.95,1,1,1,0.87,0.85,0.88,0.81,1,1,1,1,1,1,1.31475944520362,0.797473677491596,1.22176372912776,538.280098164235,680.168588759455,-90.1830062538943,1459.46938856167,579.263796116709,0,1,0,0,0
"53",568.284844547188,7.51036294230041,1.1,0.9,1.17,1.07,1.11,1,1,0.87,1,1,1.12,1,1,1,1,0.93,1,1.03257498910864,1.04315940158122,0.895058330711091,59.059763137861,384.938052639961,-108.129324049158,133.015312958262,-230.706440254291,1,0,0,0,0
"54",611.125244821558,-0.376766002946582,1,0.9,0.87,1.07,1,1,1,1,1,1,0.9,1.1,1.09,1.19,0.9,0.93,1.43,1.19068326123074,1.12686951047738,0.957331131984943,762.004134698415,282.386490915206,608.768431169288,269.14181440634,900.020660549783,0,1,0,0,0
"55",771.454406492949,34.268500760871,1,1,1,1.15,0.91,1,1,0.87,0.85,0.88,0.81,1.1,1.09,1,0.78,0.8,1,1.07353622329296,1.17731654253525,1.13489921748018,-55.5908784820081,635.674298308982,138.116333064179,101.948326154994,542.310251451961,1,0,0,0,0
"56",947.917692506321,29.7769169739896,1,0.9,1,1,1,1,1,0.87,1,0.88,0.9,1,1,0.91,1,0.93,1,1.01241367580676,1.01614559023778,1.19532256033573,810.918970160296,-448.420501540407,-346.584900588452,534.284388730626,-21.0185875884399,0,0,0,0,1
"57",1107.54165299095,15.7088092124337,0.92,1,1,1,1,1,1,1,1,1,1,1.1,1,1.09,1.09,1,1,1.09047796948175,1.16101602154449,0.973224631184458,172.811280528467,371.683890344442,334.963065764456,1153.51568354296,1181.06424585943,0,0,1,0,0
"58",464.169504611397,19.5769345832032,1.26,1.14,1.17,1.07,1,1,1,0.87,0.85,1,0.81,1.1,1.09,1,1.09,0.93,1,1.05238860394777,1.25067254489671,1.04701061529476,-373.210933523754,1281.47497907108,-880.341080015681,619.362419401551,220.460772482041,1,0,0,0,0
"59",863.852403180022,17.8933411425042,1,0.9,1,1,1,1,1,0.87,1,0.88,0.9,1.1,1,1.19,1,0.93,1,0.76710620785435,1.23804033506653,0.904516936378067,-217.903171136647,-633.199185913605,307.30591006208,823.123830290389,5.5243556825414,1,0,0,0,0
"60",702.149582322477,28.0168555548233,1.1,1.14,1,0.95,1,1,1.05,0.87,0.85,1.15,1.12,0.88,1.09,1.09,1,0.86,1,1.13779410313483,0.88301620442659,1.06339996615927,336.677591806927,-54.12140071513,46.1002334625575,615.338253171448,610.751534032827,1,0,0,0,0
"61",1122.70747646976,35.4709486533416,1.1,1,1,1.07,1,1,1,0.87,1,1,0.81,1.1,1,1.09,1,0.93,1,1.08122718802746,1.16601077842947,1.05157329533003,677.222599397844,550.687863130187,-166.364236353361,1526.14708711453,391.597566795467,0,0,0,1,0
"62",419.868082611192,13.7999284332262,0.92,0.9,0.87,0.95,1,1,1,0.87,1,1,0.81,0.88,1,0.91,1.09,0.86,1,0.98628804039371,1.00134634609142,1.12585619333215,145.980169887991,556.873564209955,-226.56720701499,1452.20241603701,261.428051389488,0,0,0,0,1
"63",883.385989163434,28.8911180159101,1,0.9,0.87,1,1,1,1.05,1,1,1.15,0.81,1.1,1,1,1,0.93,1,1.21114615693074,0.888292550039455,1.04791089331908,164.070571949583,-731.733119202712,438.343881349899,488.194816071535,816.669616414788,1,0,0,0,0
"64",736.493392349099,10.9664191617886,1,0.9,0.87,0.95,0.91,1,1,0.87,0.71,0.76,1.29,0.88,1,0.91,0.9,0.86,1,1.03392679556898,1.00120823728438,1.12973097756873,-201.885467403373,780.354505262636,-36.5944048689568,994.175333584031,-144.265912000751,0,0,1,0,0
"65",1177.21368284385,8.3964789018418,1,0.9,1,0.95,1,1,1.05,0.87,0.85,0.88,0.81,1,1,1,0.9,0.8,1,0.91997719461547,1.14787964472318,1.10542186776095,-161.074228525623,-24.2708219327851,-228.517636159618,-224.989437055988,-419.131970430698,0,1,0,0,0
"66",1028.89520909342,22.5131664368865,1,0.9,1,0.95,1,1,1.05,0.87,1,1,1.29,1,1,1,1,0.86,1,0.820751821291252,1.36255917857082,1.00887624195262,639.494630333165,357.375749752382,-244.373052572012,235.112525959033,249.68941465932,0,0,1,0,0
"67",958.599986535001,18.1442463377266,1,0.9,1,1,1,1,1,1,0.85,0.88,0.81,1,1,0.91,1,0.93,1,1.00845935398642,0.94035178395834,1.1661108647124,-90.6281812170173,-134.596094909069,-468.138129593849,540.632918354987,1396.223958162,1,0,0,0,0
"68",733.51171256446,-2.92807547687925,1,0.9,1,0.95,1,1.11,1,0.87,1,0.88,0.9,0.88,0.91,1,0.9,0.86,1,0.912386220017768,1.05486220996829,0.78891845637672,-381.909214243993,814.966374684832,273.22021254614,135.098670065414,112.911861076998,0,0,1,0,0
"69",1480.28424086531,13.2950110814468,1.1,1.14,1,0.95,1,1,1,1,1,1.15,0.81,1.1,1.19,1.09,1,0.93,1,0.832894045276368,0.843277113231877,0.95464231394869,-766.127160127732,520.973876536855,302.300581759747,875.99233487729,527.322325374265,0,0,0,0,1
"70",1259.28167133119,17.0067878127863,1,1.28,1,0.95,0.91,1.63,1,1.15,0.85,0.76,0.9,0.88,1.09,0.84,0.78,0.86,1,1.10339962328845,1.30572526848357,1.05627641599474,355.574385226749,991.027317796445,1134.66665267451,553.580687545637,466.123534553445,0,0,0,0,1
"71",416.271838815179,14.9512919409447,1,1.14,1,0.95,1,1,1,1.15,0.85,0.88,0.81,1,1,1,1,0.86,1,1.01768124155414,0.910614095048576,0.939687433603311,323.096569963467,13.8389335166505,951.028620460615,761.005904541521,359.324597690841,1,0,0,0,0
"72",893.074461085892,6.08608322887398,1,1.14,1,1.15,1,1,1,0.87,0.85,0.88,0.9,1.1,0.85,1.09,0.78,0.8,1,1.02207197582128,0.949844576349787,0.770893546337422,-157.065457064528,602.575380147626,-456.318197205201,1917.44732177802,598.491650431317,0,0,0,0,1
"73",1563.80274129703,11.0773664539664,1,1.14,1.17,1,1.11,1,1,1,0.85,1,1.29,1.1,1,1,1,0.93,1,1.25445842009636,0.960113702906296,0.954324899442707,-40.6163282522581,795.334797073071,-366.566361979607,657.511848826658,263.206496294074,1,0,0,0,0
"74",979.643173566856,10.7131795797154,1.1,1.14,1,1,1.11,1.11,1.05,1,0.85,1,1.12,1,1,1,1,1,1,1.11578096531126,0.926824193401795,0.927817808590518,-311.633661612618,1023.93183959792,-331.925268285259,410.578731702108,373.452957776767,0,0,0,0,1
"75",965.67461677473,22.9084378009073,0.92,0.9,1,0.95,1.11,1,1,1,1,1,1.12,1,1,1,1,1,1,1.08377562582296,0.982357559401331,1.0535976712128,579.730814384903,436.124734032077,842.120145977119,-63.6389438364655,1052.74928713992,0,1,0,0,0
"76",978.149432846369,-1.0925770929987,1,1.14,1,0.95,1,1,1,0.87,0.85,0.88,0.81,1,1,1,1,1,1,1.17905323830604,0.925484032229624,0.996625837824232,-707.466143958187,-569.282837492527,-1141.77308524667,1053.68810648079,629.474694289568,1,0,0,0,0
"77",860.031490044055,28.6952454443093,1,1.14,1,0.95,1,1,1,0.87,0.85,0.88,0.81,1,1,1,1,1,1,1.05240387937386,0.918658666130366,0.929009649964004,341.417025085685,-227.524699144598,254.527025116913,733.87478093648,-587.838417590685,0,0,0,0,1
"78",559.31585752816,12.1274676845203,1.1,0.9,1.17,1.07,1.11,1,1,0.87,1,1,1.12,1,1,1,1,0.93,1,0.857127666572674,1.05552460655536,0.847083268063001,-85.2500432235343,1505.26613799355,420.153685222916,284.084680162215,77.4763593434027,0,1,0,0,0
"79",758.620652771453,30.7942073381081,1,0.9,0.87,1.07,1,1,1,1,1,1,0.9,1.1,1.09,1.19,0.9,0.93,1.43,1.17396612216644,1.15270989697411,0.916331818141125,-91.4520920472441,287.028676871211,306.901422432966,559.525986100494,185.859789965163,0,0,0,0,1
"80",581.010216174163,8.82177700605843,1,1,1,1.15,0.91,1,1,0.87,0.85,0.88,0.81,1.1,1.09,1,0.78,0.8,1,0.927519200921055,1.32690747503994,0.866894897245951,837.1400537881,325.295368621158,-296.139964879265,712.747918400876,485.070619042851,0,0,1,0,0
"81",574.505232545135,24.2426337335363,1,0.9,1,1,1,1,1,0.87,1,0.88,0.9,1,1,0.91,1,0.93,1,0.863419425253533,0.889817063869189,1.05022310070381,-574.080215778447,899.465409944639,69.096425825656,735.670172907407,-812.583578966227,1,0,0,0,0
"82",725.895518076435,-3.53918082610274,0.92,1,1,1,1,1,1,1,1,1,1,1.1,1,1.09,1.09,1,1,0.932418194066273,0.836915509708228,1.10118646210399,167.241967967381,750.75692269949,-75.6929951691299,598.09932460687,-384.663281478156,0,1,0,0,0
"83",1170.18867091222,11.4626971421153,1.26,1.14,1.17,1.07,1,1,1,0.87,0.85,1,0.81,1.1,1.09,1,1.09,0.93,1,0.986480773718469,1.06606824565834,1.36001344350745,128.735187631226,191.16876270055,279.144638441957,438.069745285193,80.5359257785568,0,0,1,0,0
"84",1807.2996400344,22.7527148814818,1,0.9,1,1,1,1,1,0.87,1,0.88,0.9,1.1,1,1.19,1,0.93,1,0.8944147154637,0.752855979144088,1.12697431043529,-675.043973800637,-152.319741635282,-269.737479671949,666.115351103859,350.02245094536,0,0,0,0,1
"85",1319.98428002483,12.3081987303504,1.1,1.14,1,0.95,1,1,1.05,0.87,0.85,1.15,1.12,0.88,1.09,1.09,1,0.86,1,0.972161011665749,1.18548096418883,1.01537598631282,121.685130441541,215.239016996126,699.362886879745,396.716155375494,525.469731686226,0,0,1,0,0
"86",494.757153465581,31.7232207739522,1.1,1,1,1.07,1,1,1,0.87,1,1,0.81,1.1,1,1.09,1,0.93,1,1.04073944892346,1.02913886521711,1.02412994505232,-755.273817198738,1112.38656897953,646.597848041187,-555.840582398297,-116.249555035248,0,0,1,0,0
"87",1560.35190600872,6.32444268831176,0.92,0.9,0.87,0.95,1,1,1,0.87,1,1,0.81,0.88,1,0.91,1.09,0.86,1,0.879827459475964,0.952885653216675,0.877075842455057,1050.15674152578,493.287552016065,-387.926352812956,593.365219941842,-949.546123353812,0,1,0,0,0
"88",553.192217933225,3.19059032779222,1,0.9,0.87,1,1,1,1.05,1,1,1.15,0.81,1.1,1,1,1,0.93,1,0.828124820191607,0.990194870298763,1.26641833061071,-137.67526523216,-132.438327545889,176.399158913955,325.600983396913,495.0418758003,0,0,1,0,0
"89",902.398208762006,18.5369493353087,1,0.9,0.87,0.95,0.91,1,1,0.87,0.71,0.76,1.29,0.88,1,0.91,0.9,0.86,1,0.952704518175235,1.26144851714756,0.885575945788598,356.242984223134,663.215266602856,-546.343845276208,522.612159993444,162.68699571954,1,0,0,0,0
"90",1027.30967676847,1.058871395937,1,0.9,1,0.95,1,1,1.05,0.87,0.85,0.88,0.81,1,1,1,0.9,0.8,1,0.836216614029829,1.07020797433294,1.01887007519276,332.27494468364,606.802034136823,798.167044659318,-131.932227763422,-129.368260908267,0,0,0,1,0
"91",1047.96716464691,16.7127866664445,1,0.9,1,0.95,1,1,1.05,0.87,1,1,1.29,1,1,1,1,0.86,1,0.950382987304883,0.879785689543822,0.881761753421367,-602.468770908699,-74.96637183489,1057.66423098664,6.88310679383733,853.430989166981,0,1,0,0,0
"92",1089.46916904027,9.68091048655675,1,0.9,1,1,1,1,1,1,0.85,0.88,0.81,1,1,0.91,1,0.93,1,1.06311825239757,0.921876872874652,1.05665721331527,72.8055792698841,45.2654994895286,455.582639231286,1568.04603651627,-72.0650285569638,0,0,1,0,0
"93",991.881393094076,12.9002992578706,1,0.9,1,0.95,1,1.11,1,0.87,1,0.88,0.9,0.88,0.91,1,0.9,0.86,1,0.998336437363135,0.854302364494345,1.35154090215066,963.181250128927,-191.553804522053,444.526493729118,1066.27037363455,32.7222917489856,0,1,0,0,0
"94",484.96049301547,27.4952540485775,1.1,1.14,1,0.95,1,1,1,1,1,1.15,0.81,1.1,1.19,1.09,1,0.93,1,1.00895309081826,1.08428054643953,0.940272872761607,151.880961098138,864.234347535864,219.679116434687,588.871667375608,-684.363862643919,0,1,0,0,0
"95",191.676313348622,19.7591039030868,1,1.28,1,0.95,0.91,1.63,1,1.15,0.85,0.76,0.9,0.88,1.09,0.84,0.78,0.86,1,0.880745691060559,0.785897355794037,0.920857708816529,213.74660171454,-228.397689507009,90.995338336679,-147.659366760637,386.447875714782,0,0,0,1,0
"96",916.636846564354,9.28080510257079,1,1.14,1,0.95,1,1,1,1.15,0.85,0.88,0.81,1,1,1,1,0.86,1,1.01560752817052,1.16601191986393,0.864312559727997,-16.6139518836848,139.417217620731,222.987002524087,1084.98485895581,283.22156330806,0,0,0,1,0
"97",19.7143078671176,36.4252598469471,1,1.14,1,1.15,1,1,1,0.87,0.85,0.88,0.9,1.1,0.85,1.09,0.78,0.8,1,0.959990984314309,0.790779281737761,0.848712654007671,-1162.98504423387,609.418022560467,314.586754837374,935.261382168581,671.724630997316,0,1,0,0,0
